danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,key,mode,decade
0.618,0.915,-3.519,0.0384,0.000343,0.595,0.128,0.361,122.043,4,278925,7,1,2010s
0.591,0.903,-6.443,0.062,4.28e-05,0.000869,0.482,0.347,96.044,4,183266,2,1,2010s
0.346,0.35,-4.988,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,4,229053,2,1,2010s
0.566,0.951,-3.591,0.0464,0.000101,0.103,0.266,0.345,128.304,4,419074,2,1,2010s
0.68,0.602,-6.875,0.198,0.319,0.000344,0.103,0.313,82.538,4,194333,2,1,2010s
0.6,0.827,-4.282,0.0344,0.0901,1.42e-05,0.373,0.779,104.987,4,184093,2,1,2010s
0.573,0.614,-4.209,0.0253,0.0376,0.0,0.0684,0.701,159.891,4,203373,7,1,2010s
0.442,0.979,-4.123,0.116,3.94e-05,0.00232,0.733,0.253,118.741,4,242547,2,1,2010s
0.505,0.837,-5.146,0.0358,0.17,0.0,0.113,0.623,140.066,4,214213,2,1,2010s
0.408,0.356,-10.271,0.0278,0.82,0.0269,0.157,0.166,103.691,3,278880,7,1,2010s
0.541,0.914,-2.956,0.0286,0.000473,0.00329,0.0679,0.529,99.994,4,259680,2,1,2010s
0.295,0.944,-3.66,0.0519,2.1e-05,0.000822,0.0735,0.236,144.03,4,389662,0,1,2010s
0.524,0.679,-6.01,0.0565,0.131,0.0,0.201,0.37,142.588,4,230200,2,0,2010s
0.607,0.891,-4.56,0.0387,0.0417,0.00521,0.314,0.462,120.012,3,253160,9,0,2010s
0.506,0.275,-8.464,0.0292,0.494,0.00377,0.101,0.0639,153.769,3,298880,7,0,2010s
0.505,0.71,-3.015,0.0321,0.19,0.00025,0.329,0.428,89.938,4,175200,3,1,2010s
0.717,0.382,-13.752,0.64,0.506,0.0,0.242,0.622,116.632,4,473506,9,1,2010s
0.561,0.69,-4.813,0.0258,0.000816,5.01e-06,0.118,0.567,94.992,4,240066,0,1,2010s
0.558,0.912,-4.704,0.0553,0.602,0.000343,0.113,0.901,165.957,4,211720,9,1,2010s
0.582,0.615,-5.98,0.247,0.347,0.000182,0.103,0.354,171.907,4,207960,0,0,2010s
0.728,0.493,-10.198,0.0969,0.311,0.00642,0.318,0.451,134.978,4,144160,0,0,2010s
0.427,0.407,-9.665,0.0382,0.612,0.386,0.109,0.244,168.844,4,266466,2,1,2010s
0.483,0.431,-7.656,0.0343,0.836,5.19e-05,0.199,0.296,78.26,4,202626,8,1,2010s
0.715,0.723,-5.993,0.0569,0.0396,8.57e-05,0.084,0.479,114.985,4,207160,6,0,2010s
0.261,0.849,-5.146,0.0591,0.0565,1.84e-06,0.242,0.23,142.791,4,249280,10,1,2010s
0.588,0.849,-5.027,0.0596,0.00811,0.000161,0.131,0.629,104.012,4,235866,4,0,2010s
0.5,0.7,-4.959,0.0316,0.0576,0.0,0.14,0.389,156.064,4,217906,9,1,2010s
0.527,0.183,-12.575,0.0415,0.421,0.00371,0.963,0.396,136.578,3,590204,7,0,2010s
0.579,0.872,-5.294,0.0443,0.00594,0.0,0.192,0.557,115.043,4,230400,8,1,2010s
0.677,0.716,-7.927,0.0302,0.301,0.773,0.0829,0.712,94.941,4,226893,11,0,2010s
0.54,0.776,-5.161,0.0641,0.015,0.0548,0.0952,0.574,152.062,4,233706,5,1,2010s
0.393,0.0554,-23.97,0.038,0.677,0.927,0.116,0.0327,96.013,4,122975,5,0,2010s
0.715,0.584,-8.231,0.0296,0.432,1.41e-06,0.095,0.609,90.99,4,203173,8,1,2010s
0.441,0.992,-3.472,0.164,0.0166,1.25e-06,0.187,0.187,118.977,4,236093,0,1,2010s
0.672,0.304,-11.8,0.0398,0.941,0.31,0.119,0.737,125.561,4,326537,9,0,2010s
0.474,0.96,-2.438,0.119,0.00283,0.0,0.192,0.473,160.093,4,191573,2,1,2010s
0.625,0.892,-3.194,0.0606,0.000702,0.0868,0.127,0.45,131.982,4,165773,11,0,2010s
0.876,0.258,-12.531,0.0684,0.702,1.32e-05,0.0993,0.799,117.037,4,229332,7,1,2010s
0.497,0.923,-3.04,0.11,0.00627,0.0,0.082,0.545,155.11,4,180960,4,1,2010s
0.67,0.75,-5.502,0.0583,0.137,3.53e-06,0.197,0.88,82.041,4,202933,6,0,2010s
0.529,0.936,-5.286,0.0452,0.00204,0.265,0.379,0.701,80.966,4,218806,7,1,2010s
0.72,0.802,-7.507,0.0342,0.661,7.9e-06,0.348,0.497,121.011,4,165933,5,1,2010s
0.627,0.907,-3.963,0.0362,0.00435,0.0,0.162,0.583,117.93,4,202840,2,1,2010s
0.537,0.79,-3.587,0.0314,0.0651,9.35e-05,0.109,0.964,201.946,4,195694,11,1,2010s
0.57,0.808,-5.682,0.0347,0.000216,2.45e-06,0.171,0.465,126.975,4,222640,9,1,2010s
0.682,0.783,-6.698,0.116,0.0109,0.00651,0.439,0.419,107.004,4,202805,1,1,2010s
0.21,0.499,-9.754,0.0485,0.0687,0.00315,0.773,0.108,74.094,4,390493,2,0,2010s
0.426,0.766,-8.13,0.0894,0.0255,0.000808,0.0931,0.345,120.178,4,204720,0,1,2010s
0.383,0.637,-6.993,0.0703,0.0722,0.0,0.368,0.0827,177.913,4,260773,3,1,2010s
0.479,0.281,-7.095,0.115,0.89,0.000441,0.523,0.059,89.815,4,119040,10,1,2010s
0.551,0.957,-3.609,0.0986,0.000378,0.023,0.349,0.148,104.988,4,220054,2,1,2010s
0.725,0.333,-17.628,0.891,0.955,0.0,0.41,0.692,100.512,5,36325,10,0,2010s
0.463,0.55,-6.442,0.0344,0.559,0.00167,0.0894,0.493,83.267,4,217680,4,1,2010s
0.552,0.915,-3.713,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,4,203413,4,1,2010s
0.366,0.727,-10.124,0.11,0.212,0.407,0.694,0.583,93.373,4,260628,4,1,2010s
0.59,0.905,-3.631,0.0424,0.303,0.00802,0.176,0.626,107.307,4,204653,2,1,2010s
0.716,0.648,-11.33,0.0337,0.367,0.485,0.368,0.789,104.022,4,290240,8,0,2010s
0.353,0.995,-1.23,0.197,0.00152,2.8e-05,0.248,0.283,155.114,4,131360,0,1,2010s
0.463,0.969,-3.58,0.151,0.038,2.33e-05,0.075,0.247,119.459,4,238653,11,0,2010s
0.448,0.784,-3.686,0.0627,0.106,0.000108,0.668,0.236,136.245,4,186813,9,1,2010s
0.694,0.776,-9.803,0.0557,0.039,0.741,0.0884,0.631,113.804,4,319249,3,1,2010s
0.712,0.72,-5.45,0.0434,0.0926,0.0,0.107,0.698,92.028,4,194746,5,1,2010s
0.584,0.867,-4.363,0.0367,0.00298,4.72e-06,0.0796,0.631,113.995,4,240160,0,1,2010s
0.54,0.675,-6.449,0.0429,0.1,0.0,0.237,0.348,99.97,4,169773,10,0,2010s
0.435,0.367,-10.911,0.0303,0.89,0.246,0.1,0.146,137.614,4,301173,2,0,2010s
0.574,0.265,-11.3,0.0302,0.827,2.25e-05,0.133,0.394,143.808,4,224945,6,1,2010s
0.505,0.898,-4.906,0.0329,0.000518,0.00236,0.173,0.731,118.929,4,234920,7,1,2010s
0.447,0.836,-5.137,0.0584,0.0209,0.00399,0.0736,0.177,139.94,3,362466,5,1,2010s
0.453,0.979,-5.775,0.0748,6.24e-05,0.0127,0.417,0.527,172.064,4,264862,6,0,2010s
0.605,0.822,-4.833,0.0438,0.00671,0.134,0.147,0.288,167.997,4,187146,0,1,2010s
0.424,0.892,-3.78,0.193,0.0426,0.0,0.711,0.762,174.008,4,198946,8,0,2010s
0.762,0.604,-5.296,0.11,0.114,0.0,0.0271,0.847,168.007,4,97960,7,0,2010s
0.636,0.474,-8.096,0.077,0.784,0.0613,0.113,0.571,167.064,4,194360,5,1,2010s
0.477,0.848,-5.419,0.0558,0.286,4.77e-05,0.673,0.33,161.014,4,170200,6,1,2010s
0.45,0.951,-4.288,0.0399,0.00109,1.12e-05,0.185,0.784,168.156,4,229453,9,1,2010s
0.69,0.789,-7.031,0.157,0.302,0.113,0.0532,0.73,109.202,4,144000,8,0,2010s
0.719,0.895,-3.263,0.0371,0.011,3.65e-05,0.0731,0.745,100.962,4,187973,1,1,2010s
0.441,0.921,-2.835,0.0431,0.0122,0.0,0.107,0.443,164.063,4,208253,11,0,2010s
0.551,0.957,-3.609,0.0986,0.000378,0.023,0.349,0.148,104.988,4,220054,2,1,2010s
0.364,0.483,-8.22,0.0317,0.281,1.53e-06,0.113,0.7,102.967,4,226666,7,1,2010s
0.333,0.78,-16.711,0.0701,0.0174,0.9,0.878,0.038,80.293,5,18333,6,0,2010s
0.718,0.388,-12.546,0.833,0.798,0.0,0.263,0.661,123.655,4,449320,9,1,2010s
0.53,0.841,-4.22,0.0432,0.267,0.0,0.0909,0.52,146.703,4,211013,8,1,2010s
0.407,0.896,-2.024,0.0936,0.00114,0.00479,0.129,0.329,104.342,5,30213,0,1,2010s
0.154,0.035,-22.888,0.0423,0.73,0.951,0.108,0.0353,134.547,3,189946,8,0,2010s
0.637,0.373,-9.206,0.0282,0.561,1.27e-05,0.0943,0.138,135.943,4,306493,3,1,2010s
0.499,0.769,-5.576,0.0522,0.00416,0.0274,0.117,0.333,110.835,3,224146,1,1,2010s
0.598,0.553,-6.742,0.0397,0.562,0.157,0.257,0.533,123.075,4,211226,9,0,2010s
0.174,0.838,-5.02,0.0417,1.96e-05,0.00627,0.317,0.344,108.122,3,243600,2,0,2010s
0.631,0.891,-4.202,0.0998,0.00368,0.00124,0.157,0.677,119.96,4,243040,0,1,2010s
0.602,0.79,-4.46,0.0355,0.026,7.43e-05,0.162,0.274,108.008,4,259079,8,1,2010s
0.405,0.95,-2.8,0.071,0.00033,3.47e-06,0.108,0.383,139.715,4,296733,6,1,2010s
0.402,0.469,-10.271,0.0312,0.807,0.049,0.105,0.231,83.113,4,238400,0,1,2010s
0.435,0.896,-5.014,0.0601,0.000666,0.000227,0.104,0.49,158.963,4,281240,2,0,2010s
0.781,0.324,-17.151,0.799,0.878,0.0,0.528,0.614,83.489,5,54987,8,0,2010s
0.542,0.991,-3.244,0.0738,0.000138,0.000721,0.109,0.0523,115.037,4,323293,11,0,2010s
0.588,0.849,-5.027,0.0596,0.00811,0.000161,0.131,0.629,104.012,4,235866,4,0,2010s
0.619,0.556,-7.687,0.0806,0.133,0.0,0.594,0.566,99.39,4,206920,0,1,2010s
0.543,0.81,-4.275,0.0368,0.14,1.23e-05,0.145,0.395,76.978,4,278613,0,1,2010s
0.606,0.565,-7.413,0.0331,0.402,1.64e-05,0.0699,0.68,161.988,4,277280,6,1,2010s
0.548,0.961,-4.268,0.104,6.97e-06,0.0016,0.449,0.385,136.005,4,302135,5,1,2010s
0.781,0.98,-5.077,0.285,0.0549,2.74e-06,0.597,0.487,140.235,4,196906,0,1,2010s
0.235,0.66,-6.134,0.0491,0.0122,0.0,0.159,0.144,64.21,4,216960,7,1,2010s
0.474,0.96,-2.438,0.119,0.00283,0.0,0.192,0.473,160.093,4,191573,2,1,2010s
0.371,0.778,-7.196,0.0559,0.211,0.00141,0.181,0.288,145.734,4,228040,7,0,2010s
0.695,0.827,-4.202,0.0488,0.00499,3.14e-06,0.225,0.762,121.05,4,198413,3,1,2010s
0.576,0.848,-4.145,0.0433,3.79e-05,8.8e-05,0.205,0.748,138.955,4,231933,0,1,2010s
0.519,0.557,-15.587,0.0356,0.617,0.929,0.235,0.734,140.003,4,71893,5,0,2010s
0.49,0.79,-4.833,0.0699,0.0156,0.00118,0.219,0.285,149.903,4,197266,5,0,2010s
0.502,0.445,-7.622,0.0294,0.161,0.000466,0.111,0.377,88.866,4,225226,8,1,2010s
0.52,0.869,-3.511,0.0944,0.0993,0.00365,0.0681,0.89,163.956,4,280864,2,1,2010s
0.282,0.372,-9.77,0.0315,0.651,0.409,0.0755,0.0551,105.271,3,345886,5,1,2010s
0.157,0.987,-3.739,0.091,9.25e-06,0.0628,0.151,0.462,167.949,4,429198,9,1,2010s
0.571,0.926,-3.576,0.0479,0.000217,0.00376,0.0522,0.576,133.903,4,226720,8,0,2010s
0.524,0.518,-9.427,0.0286,0.905,0.298,0.121,0.133,117.059,4,290480,2,1,2010s
0.718,0.388,-12.546,0.833,0.798,0.0,0.263,0.661,123.655,4,449320,9,1,2010s
0.51,0.896,-3.585,0.0624,1.09e-05,0.000771,0.0826,0.652,120.134,4,177253,9,1,2010s
0.499,0.769,-5.576,0.0522,0.00416,0.0274,0.117,0.333,110.835,3,224146,1,1,2010s
0.616,0.811,-4.804,0.0626,0.0573,1.57e-05,0.0566,0.913,159.929,4,253093,7,1,2010s
0.531,0.799,-4.904,0.0898,0.0156,0.00154,0.118,0.363,175.097,4,207706,1,0,2010s
0.539,0.722,-4.163,0.0282,0.314,0.0,0.117,0.497,143.78,4,203293,4,1,2010s
0.62,0.632,-5.94,0.0292,0.0578,0.0,0.229,0.383,116.011,4,197640,0,1,2010s
0.55,0.654,-4.794,0.03,0.137,0.0,0.36,0.422,90.575,4,186480,7,1,2010s
0.219,0.678,-5.593,0.0542,0.00113,0.0,0.0314,0.312,110.323,4,343653,2,1,2010s
0.174,0.838,-5.02,0.0417,1.96e-05,0.00627,0.317,0.344,108.122,3,243600,2,0,2010s
0.552,0.915,-3.713,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,4,203413,4,1,2010s
0.694,0.602,-5.411,0.035,0.243,1.03e-05,0.124,0.413,112.735,4,261466,0,0,2010s
0.442,0.652,-8.636,0.0405,0.00235,1.06e-06,0.5,0.18,75.576,4,184173,11,0,2010s
0.392,0.658,-7.113,0.0327,3.02e-05,0.106,0.0746,0.063,113.003,4,367506,2,1,2010s
0.408,0.891,-4.053,0.156,0.00344,0.158,0.109,0.46,150.654,4,305506,7,1,2010s
0.328,0.937,-3.261,0.0506,1.31e-05,0.00327,0.0627,0.228,124.431,4,495016,4,0,2010s
0.448,0.271,-14.263,0.0335,0.95,0.667,0.13,0.0527,107.988,4,202150,1,1,2010s
0.707,0.787,-4.572,0.0288,0.00387,0.0,0.349,0.775,113.02,4,196293,0,1,2010s
0.6,0.848,-3.865,0.0358,0.086,0.0,0.0651,0.784,149.96,4,194737,2,1,2010s
0.658,0.799,-4.669,0.0378,0.000803,0.0,0.0532,0.738,100.964,4,215567,1,1,2010s
0.479,0.892,-5.167,0.0561,0.000295,6.31e-05,0.067,0.416,156.086,4,199706,9,1,2010s
0.589,0.481,-4.801,0.0285,0.273,1.33e-05,0.0986,0.176,93.568,4,228293,0,1,2010s
0.625,0.85,-3.776,0.0294,0.0164,0.339,0.105,0.736,108.997,4,200466,6,0,2010s
0.607,0.891,-4.56,0.0387,0.0417,0.00521,0.314,0.462,120.012,3,253160,9,0,2010s
0.506,0.275,-8.464,0.0292,0.494,0.00377,0.101,0.0639,153.769,3,298880,7,0,2010s
0.698,0.928,-5.051,0.0706,0.00551,0.0001,0.153,0.757,98.04,3,186080,1,0,2010s
0.508,0.858,-5.309,0.0557,0.0002,0.000113,0.186,0.385,147.059,4,197693,5,0,2010s
0.576,0.952,-4.086,0.0359,0.00171,0.000377,0.507,0.776,107.99,4,195386,3,1,2010s
0.692,0.928,-3.551,0.0502,0.00596,6.93e-06,0.0896,0.953,140.991,4,165253,11,0,2010s
0.643,0.903,-3.493,0.0646,0.101,0.0,0.403,0.566,126.109,4,196613,0,1,2010s
0.506,0.838,-4.409,0.0357,0.00977,0.0,0.132,0.461,160.035,4,198280,0,0,2010s
0.402,0.469,-10.271,0.0312,0.807,0.049,0.105,0.231,83.113,4,238400,0,1,2010s
0.399,0.673,-5.506,0.0509,0.584,2.44e-05,0.118,0.285,142.255,5,283466,0,1,2010s
0.487,0.961,-4.139,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4,231680,4,1,2010s
0.563,0.972,-1.751,0.0896,0.000326,0.00499,0.102,0.619,91.922,4,286560,7,1,2010s
0.316,0.935,-5.102,0.064,0.000268,0.439,0.485,0.19,106.023,4,262733,5,1,2010s
0.675,0.681,-5.728,0.0356,0.312,0.0,0.304,0.675,106.521,4,271613,5,0,2010s
0.595,0.636,-5.981,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,222666,5,0,2010s
0.484,0.598,-6.715,0.026,0.468,0.0,0.0819,0.582,177.901,4,191044,5,1,2010s
0.657,0.821,-3.388,0.0352,0.0838,0.0,0.0457,0.714,130.002,4,185986,6,1,2010s
0.441,0.573,-10.581,0.0333,0.464,0.00536,0.387,0.0671,72.521,1,274373,2,0,2010s
0.592,0.891,-4.766,0.0522,0.000912,0.000128,0.25,0.571,127.955,4,186600,5,0,2010s
0.557,0.777,-6.286,0.0636,0.0756,4.29e-05,0.1,0.449,144.968,4,281080,9,1,2010s
0.514,0.843,-2.696,0.0529,0.153,0.0,0.357,0.779,74.919,4,177653,1,1,2010s
0.625,0.892,-3.194,0.0606,0.000702,0.0868,0.127,0.45,131.982,4,165773,11,0,2010s
0.373,0.393,-8.462,0.0319,0.509,0.0623,0.105,0.272,71.749,4,254773,10,0,2010s
0.577,0.803,-6.305,0.0347,0.0985,0.0,0.108,0.735,151.115,4,217546,9,1,2010s
0.595,0.961,-4.342,0.153,0.00931,1.2e-06,0.803,0.588,90.011,4,250586,4,0,2010s
0.524,0.952,-4.114,0.0376,0.000697,0.00106,0.322,0.753,143.997,4,217266,6,1,2010s
0.41,0.912,-2.795,0.0334,7.46e-05,0.145,0.423,0.289,155.031,4,268426,2,1,2010s
0.601,0.636,-7.283,0.0283,0.0657,0.0218,0.447,0.0812,109.987,4,260866,7,1,2010s
0.57,0.758,-4.362,0.036,5.64e-05,0.0304,0.448,0.451,93.095,4,164226,9,1,2010s
0.581,0.903,-5.013,0.0786,9.07e-05,0.124,0.187,0.177,107.028,4,220880,8,1,2010s
0.493,0.79,-5.238,0.0435,0.0177,0.0,0.322,0.326,142.42,4,193626,2,0,2010s
0.579,0.802,-5.308,0.101,0.468,0.0209,0.971,0.754,123.385,4,274439,4,1,2010s
0.219,0.678,-5.593,0.0542,0.00113,0.0,0.0314,0.312,110.323,4,343653,2,1,2010s
0.689,0.394,-10.859,0.768,0.752,0.0,0.259,0.666,112.787,4,485933,9,1,2010s
0.214,0.263,-13.207,0.0336,0.968,0.853,0.126,0.113,137.561,3,384438,9,0,2010s
0.107,0.376,-12.342,0.0397,0.982,0.905,0.347,0.0334,161.42,3,69386,4,1,2010s
0.682,0.783,-6.698,0.116,0.0109,0.00651,0.439,0.419,107.004,4,202805,1,1,2010s
0.546,0.942,-3.619,0.0903,0.0023,0.0235,0.118,0.304,94.005,4,281182,9,1,2010s
0.235,0.66,-6.134,0.0491,0.0122,0.0,0.159,0.144,64.21,4,216960,7,1,2010s
0.573,0.483,-10.806,0.0406,0.762,0.0593,0.174,0.145,162.096,4,224706,8,1,2010s
0.54,0.761,-5.339,0.0372,0.0163,0.0,0.0941,0.147,100.008,4,232906,4,1,2010s
0.509,0.853,-4.737,0.0577,0.0186,0.0,0.0812,0.637,157.833,4,203973,2,1,2010s
0.299,0.754,-4.078,0.0732,0.0195,1.3e-06,0.103,0.295,169.373,4,221053,5,0,2010s
0.407,0.98,-1.58,0.107,0.00174,0.000112,0.119,0.537,131.066,4,254466,7,1,2010s
0.477,0.236,-16.991,0.0458,0.973,0.922,0.108,0.0982,138.361,3,97051,4,1,2010s
0.444,0.928,-4.996,0.0933,0.000981,0.178,0.314,0.349,92.246,4,268586,9,1,2010s
0.576,0.848,-4.145,0.0433,3.79e-05,8.8e-05,0.205,0.748,138.955,4,231933,0,1,2010s
0.0,0.441,-15.045,0.0,0.0,0.0,0.0,0.0,0.0,0,4853,10,1,2010s
0.536,0.775,-6.765,0.0394,0.228,0.000143,0.0947,0.485,151.393,4,201413,8,1,2010s
0.466,0.852,-4.487,0.0585,0.00774,2.6e-06,0.0989,0.428,164.032,4,217613,3,1,2010s
0.519,0.897,-3.167,0.0276,0.0071,0.539,0.211,0.335,88.113,4,209520,7,0,2010s
0.645,0.904,-4.532,0.0462,0.0293,0.0,0.0834,0.671,105.97,4,225560,2,1,2010s
0.436,0.893,-4.18,0.0556,0.000362,0.0,0.103,0.0794,124.113,4,226680,9,0,2010s
0.573,0.614,-4.209,0.0253,0.0376,0.0,0.0684,0.701,159.891,4,203373,7,1,2010s
0.569,0.645,-6.169,0.0513,0.253,0.0,0.413,0.54,156.031,3,205113,4,1,2010s
0.734,0.607,-7.249,0.0806,0.0747,0.000577,0.0968,0.518,90.023,4,258853,8,0,2010s
0.522,0.988,-3.142,0.0831,0.0034,0.0,0.0826,0.58,181.926,4,187826,2,1,2010s
0.157,0.987,-3.739,0.091,9.25e-06,0.0628,0.151,0.462,167.949,4,429198,9,1,2010s
0.538,0.742,-6.365,0.0521,0.018,0.014,0.152,0.425,165.951,4,258226,9,0,2010s
0.561,0.913,-5.256,0.0539,0.173,1.69e-05,0.204,0.928,163.964,4,241733,5,1,2010s
0.588,0.904,-4.121,0.047,0.00364,4.04e-06,0.0627,0.551,108.018,4,198573,2,1,2010s
0.417,0.897,-0.744,0.0498,0.0147,0.0,0.117,0.733,127.276,4,187186,6,0,2010s
0.532,0.523,-6.246,0.0284,0.0613,0.0,0.363,0.339,135.984,4,194680,7,1,2010s
0.502,0.216,-12.257,0.0409,0.937,0.00193,0.149,0.196,135.514,4,237986,3,1,2010s
0.391,0.189,-20.601,0.0321,0.786,0.876,0.123,0.0727,126.357,4,111173,11,0,2010s
0.445,0.947,-2.513,0.124,0.00389,0.0,0.189,0.767,184.979,4,166226,2,1,2010s
0.574,0.931,-3.757,0.0415,0.00114,0.0,0.304,0.37,101.017,4,173666,2,1,2010s
0.508,0.858,-5.309,0.0557,0.0002,0.000113,0.186,0.385,147.059,4,197693,5,0,2010s
0.489,0.833,-5.348,0.054,0.0036,1.33e-06,0.111,0.307,135.431,4,236693,9,1,2010s
0.455,0.858,-4.221,0.044,0.00262,0.0,0.201,0.479,141.957,4,196933,0,0,2010s
0.548,0.532,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,4,272394,5,1,2010s
0.528,0.937,-2.986,0.0755,0.0142,0.0,0.382,0.368,107.483,3,227895,2,0,2010s
0.457,0.93,-4.203,0.0588,4.67e-06,0.197,0.174,0.674,150.188,4,210200,9,1,2010s
0.48,0.751,-5.593,0.0535,0.219,1.22e-06,0.0958,0.523,169.802,4,231666,6,0,2010s
0.549,0.713,-4.935,0.0306,0.185,0.0,0.112,0.463,162.989,4,209640,9,1,2010s
0.743,0.57,-7.376,0.0335,0.506,5.18e-05,0.0994,0.273,97.005,3,231360,0,1,2010s
0.479,0.211,-16.914,0.0595,0.964,0.988,0.118,0.34,94.691,4,43133,9,0,2010s
0.621,0.478,-8.246,0.0351,0.263,0.0,0.257,0.248,115.023,4,190853,5,1,2010s
0.563,0.48,-10.017,0.0455,0.638,5.77e-06,0.156,0.647,79.889,4,198345,6,1,2010s
0.632,0.866,-5.333,0.033,0.00168,2.06e-06,0.153,0.443,120.062,4,210346,7,0,2010s
0.234,0.865,-5.131,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,255960,9,1,2010s
0.324,0.629,-8.242,0.0404,0.00361,0.046,0.221,0.36,142.674,4,320880,7,1,2010s
0.622,0.519,-7.971,0.0269,0.137,0.0,0.0954,0.496,90.08,4,222186,3,1,2010s
0.617,0.892,-2.442,0.0391,0.188,0.0,0.121,0.494,108.021,4,193573,10,1,2010s
0.704,0.611,-6.112,0.0409,0.217,0.0,0.0812,0.22,100.0,4,189466,2,1,2010s
0.52,0.68,-4.648,0.0291,0.183,3.12e-06,0.197,0.536,75.951,3,213720,6,1,2010s
0.688,0.947,-4.097,0.0545,0.221,0.0,0.284,0.878,136.032,4,176800,6,1,2010s
0.483,0.907,-7.015,0.0413,0.00183,0.0509,0.152,0.296,96.014,4,221560,8,1,2010s
0.442,0.754,-6.098,0.0509,0.0715,0.0478,0.118,0.321,118.999,4,435106,3,1,2010s
0.42,0.914,-4.322,0.043,2.86e-05,0.0282,0.22,0.301,170.199,4,286466,6,0,2010s
0.534,0.582,-7.912,0.0401,0.047,0.0328,0.0883,0.346,84.183,4,203666,5,1,2010s
0.719,0.895,-3.263,0.0371,0.011,3.65e-05,0.0731,0.745,100.962,4,187973,1,1,2010s
0.455,0.773,-3.463,0.0342,0.0602,0.0,0.407,0.353,134.117,4,232466,7,1,2010s
0.645,0.567,-8.736,0.0239,0.221,0.0234,0.141,0.483,87.4,4,288906,2,1,2010s
0.591,0.903,-6.443,0.062,4.28e-05,0.000869,0.482,0.347,96.044,4,183266,2,1,2010s
0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,4,190946,5,1,2010s
0.471,0.866,-3.77,0.0413,0.044,0.0,0.213,0.774,163.853,4,187613,2,1,2010s
0.549,0.789,-6.071,0.0313,0.0178,6.7e-05,0.059,0.715,136.125,4,214386,5,1,2010s
0.668,0.913,-3.097,0.0348,0.0119,6.7e-06,0.111,0.933,132.039,4,219053,9,1,2010s
0.505,0.979,-1.665,0.0715,0.0002,0.00135,0.334,0.312,108.2,4,325171,0,1,2010s
0.263,0.322,-17.431,0.049,0.377,0.0742,0.368,0.375,139.433,3,117933,10,1,2010s
0.705,0.668,-7.279,0.0432,0.0744,0.215,0.114,0.261,118.007,4,309800,4,0,2010s
0.492,0.983,-3.25,0.143,0.00157,0.00594,0.393,0.0709,96.05,4,361573,5,1,2010s
0.58,0.784,-5.739,0.0289,0.0153,0.00912,0.142,0.214,129.993,4,268986,7,1,2010s
0.514,0.864,-3.246,0.0502,0.0256,0.0,0.103,0.471,94.927,4,181600,4,0,2010s
0.134,0.348,-11.569,0.0369,0.963,0.77,0.109,0.0575,78.832,3,188000,7,1,2010s
0.574,0.881,-4.582,0.0433,0.0402,0.0,0.125,0.83,151.87,4,188000,2,1,2010s
0.336,0.824,-4.653,0.253,0.00752,0.0,0.322,0.783,168.08,4,214680,9,1,2010s
0.439,0.914,-3.645,0.0551,0.00305,2.64e-06,0.135,0.535,174.003,4,205600,8,1,2010s
0.408,0.356,-10.271,0.0278,0.82,0.0269,0.157,0.166,103.691,3,278880,7,1,2010s
0.494,0.98,-3.823,0.0666,6.38e-05,0.0822,0.136,0.315,131.148,4,437625,6,0,2010s
0.477,0.848,-5.419,0.0558,0.286,4.77e-05,0.673,0.33,161.014,4,170200,6,1,2010s
0.552,0.915,-3.713,0.0559,0.0013,3.74e-05,0.206,0.606,90.013,4,203413,4,1,2010s
0.405,0.95,-2.8,0.071,0.00033,3.47e-06,0.108,0.383,139.715,4,296733,6,1,2010s
0.405,0.91,-5.441,0.0428,5.61e-05,2.63e-05,0.0652,0.575,151.915,4,311906,2,1,2010s
0.54,0.776,-5.161,0.0641,0.015,0.0548,0.0952,0.574,152.062,4,233706,5,1,2010s
0.68,0.847,-5.987,0.0449,0.000433,0.0,0.331,0.834,123.96,4,189106,5,1,2010s
0.438,0.0311,-22.587,0.0562,0.99,0.904,0.086,0.104,179.442,4,50080,1,0,2010s
0.638,0.679,-5.278,0.0425,0.0016,0.00655,0.121,0.596,81.045,4,181880,4,1,2010s
0.741,0.845,-8.336,0.0281,0.0158,2.86e-06,0.326,0.699,105.999,4,233180,2,1,2010s
0.718,0.775,-5.18,0.0387,0.0063,0.154,0.0815,0.883,116.994,4,203093,0,1,2010s
0.551,0.957,-3.609,0.0986,0.000378,0.023,0.349,0.148,104.988,4,220054,2,1,2010s
0.503,0.648,-6.243,0.027,0.227,0.00124,0.378,0.39,147.942,4,391853,7,1,2010s
0.595,0.714,-5.002,0.0668,0.0467,1.59e-05,0.114,0.834,176.14,4,229344,11,0,2010s
0.486,0.818,-4.794,0.0344,0.114,0.0519,0.0789,0.584,81.278,4,273543,8,1,2010s
